city,gu,day_care_name,day_care_type,day_care_baby_num,teacher_num,nursing_room_num,playground_num,CCTV_num,is_commuting_vehicle,reference_date,Address
서울특별시,은평구,나나어린이집,가정,18,7.0,4.0,0.0,5.0,Y,2018-05-31,제주특별자치도 제주시 아라이동 1163-8
서울특별시,은평구,나봄어린이집,가정,20,5.0,4.0,0.0,4.0,N,2018-05-31,서울 은평구 녹번동 280-1
서울특별시,은평구,너울가지어린이집,가정,20,3.0,4.0,0.0,4.0,N,2018-05-31,부산 북구 만덕동 955
서울특별시,은평구,노랑어린이집,민간,25,4.0,3.0,0.0,3.0,Y,2018-05-31,경기 시흥시 정왕동 1214-9
서울특별시,은평구,녹번키즈어린이집,가정,18,4.0,3.0,0.0,4.0,N,2018-05-31,서울 은평구 녹번동 279-1
서울특별시,은평구,녹번푸름숲어린이집,가정,18,4.0,3.0,0.0,4.0,N,2018-05-31,서울 은평구 녹번동 105-24
서울특별시,은평구,녹번햇님어린이집,민간,29,8.0,5.0,0.0,12.0,N,2018-05-31,서울 은평구 증산동 186-24
서울특별시,은평구,녹원어린이집,사회복지법인,99,10.0,8.0,1.0,13.0,N,2018-05-31,제주특별자치도 제주시 오라이동 1955-1
서울특별시,은평구,누리어린이집,민간,98,19.0,10.0,0.0,16.0,Y,2018-05-31,서울 은평구 역촌동 45-58
서울특별시,은평구,늘푸른어린이집,민간,44,0.0,6.0,0.0,8.0,Y,2018-05-31,광주 광산구 월곡동 520-2
서울특별시,은평구,다솔어린이집,가정,20,5.0,4.0,0.0,5.0,N,2018-05-31,서울 강남구 개포동 1282
서울특별시,은평구,다솜어린이집,민간,159,25.0,10.0,0.0,22.0,Y,2018-05-31,서울 은평구 응암동 93-6
서울특별시,은평구,다우림어린이집,민간,140,24.0,9.0,1.0,32.0,Y,2018-05-31,
서울특별시,은평구,대은어린이집,민간,39,9.0,4.0,0.0,5.0,Y,2018-05-31,
서울특별시,은평구,대조제일교회방과후어린이집,법인·단체,40,5.0,2.0,0.0,6.0,N,2018-05-31,서울 은평구 대조동 74-132
서울특별시,은평구,도담어린이집,민간,93,16.0,5.0,1.0,10.0,Y,2018-05-31,서울 영등포구 당산동6가 110-43
서울특별시,은평구,동부아이사랑어린이집,민간,34,5.0,5.0,0.0,8.0,N,2018-05-31,서울 은평구 진관동 187-24
서울특별시,은평구,동산어린이집,민간,57,11.0,6.0,0.0,6.0,Y,2018-05-31,경기 성남시 수정구 태평동 3448-1
서울특별시,은평구,두산샛별어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-05-31,
서울특별시,은평구,딩동댕어린이집,민간,45,7.0,6.0,0.0,11.0,Y,2018-05-31,인천 미추홀구 숭의동 309-35
서울특별시,은평구,딸기어린이집,가정,20,8.0,3.0,0.0,4.0,N,2018-05-31,경기 용인시 기흥구 보라동 222-2
서울특별시,은평구,또래또어린이집,민간,150,16.0,8.0,0.0,32.0,Y,2018-05-31,인천 부평구 부개동 23-8
서울특별시,은평구,또바기봄어린이집,민간,22,4.0,3.0,0.0,4.0,N,2018-05-31,
서울특별시,은평구,라온어린이집,민간,42,10.0,5.0,0.0,5.0,N,2018-05-31,세종특별자치시 어진동 594
서울특별시,은평구,로뎀나무어린이집,가정,20,1.0,3.0,0.0,4.0,N,2018-05-31,경기 화성시 남양읍 남양리 255-9
서울특별시,은평구,리라어린이집,민간,64,12.0,6.0,1.0,11.0,Y,2018-05-31,경기 안양시 동안구 호계동 924-13
서울특별시,은평구,리베도만스쿨어린이집,가정,19,3.0,3.0,0.0,4.0,N,2018-05-31,울산 남구 야음동 885
서울특별시,은평구,리틀리더어린이집,민간,49,10.0,7.0,0.0,12.0,Y,2018-05-31,충북 증평군 증평읍 창동리 822
서울특별시,은평구,리틀엔젤어린이집,가정,17,5.0,4.0,0.0,4.0,N,2018-05-31,경기 안산시 단원구 신길동 1482
서울특별시,은평구,리틀클애들어린이집,가정,19,3.0,3.0,0.0,4.0,N,2018-05-31,서울 은평구 역촌동 58-41
서울특별시,은평구,리틀홍익어린이집,가정,17,5.0,4.0,0.0,4.0,N,2018-05-31,서울 은평구 증산동 186-24
서울특별시,은평구,마미맘어린이집,가정,20,7.0,3.0,0.0,5.0,N,2018-05-31,경기 의정부시 민락동 694
서울특별시,은평구,무지개나라어린이집,민간,39,9.0,2.0,0.0,6.0,N,2018-05-31,서울 구로구 구로동 256-1
서울특별시,은평구,무지개동산어린이집,민간,39,8.0,5.0,0.0,7.0,N,2018-05-31,인천 계양구 동양동 610-9
서울특별시,은평구,무지개어린이집,민간,56,10.0,5.0,0.0,8.0,Y,2018-05-31,대전 동구 용전동 169-5
서울특별시,은평구,물샘어린이집,민간,49,12.0,6.0,0.0,10.0,Y,2018-05-31,서울 은평구 갈현2동 516-22
서울특별시,은평구,미래클나무어린이집,가정,20,8.0,4.0,0.0,4.0,N,2018-05-31,
서울특별시,은평구,미성어린이집,민간,70,15.0,9.0,1.0,16.0,Y,2018-05-31,서울 노원구 월계동 17
서울특별시,은평구,미성엔젤어린이집,가정,19,6.0,3.0,0.0,4.0,Y,2018-05-31,서울 은평구 불광동 248
서울특별시,은평구,미소사랑어린이집,민간,22,6.0,3.0,0.0,4.0,N,2018-05-31,서울 서초구 방배4동 862-35
서울특별시,은평구,민어린이집,민간,49,8.0,6.0,0.0,9.0,Y,2018-05-31,경기 의정부시 낙양동 763
서울특별시,은평구,바나나어린이집,가정,20,7.0,3.0,0.0,4.0,Y,2018-05-31,경기 수원시 권선구 구운동 956-5
서울특별시,은평구,반짝반짝어린이집,가정,20,8.0,3.0,0.0,6.0,N,2018-05-31,경기 화성시 봉담읍 와우리 20
서울특별시,은평구,베베숲어린이집,가정,16,6.0,4.0,0.0,4.0,N,2018-05-31,전북특별자치도 전주시 덕진구 덕진동2가 696
서울특별시,은평구,벧엘어린이집,가정,20,5.0,4.0,0.0,4.0,Y,2018-05-31,부산 연제구 연산동 1479-38
서울특별시,은평구,벼리어린이집,민간,30,6.0,4.0,0.0,6.0,N,2018-05-31,경기 하남시 망월동 938
서울특별시,은평구,별산솔어린이집,민간,44,11.0,6.0,0.0,10.0,Y,2018-05-31,서울 은평구 불광동 241-17
서울특별시,은평구,별초롱어린이집,가정,20,5.0,4.0,0.0,4.0,Y,2018-05-31,서울 성동구 성수동1가 656-1225
서울특별시,은평구,별하어린이집,민간,39,9.0,4.0,0.0,6.0,Y,2018-05-31,인천 미추홀구 주안동 1418-78
서울특별시,은평구,불광꿈나무어린이집,가정,20,7.0,3.0,0.0,6.0,Y,2018-05-31,서울 은평구 불광동 613-2
서울특별시,은평구,사랑나무어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-05-31,경기 부천시 원미구 심곡동 165-14
서울특별시,은평구,사랑어린이집,가정,11,3.0,3.0,0.0,4.0,N,2018-05-31,인천 중구 운서동 2725-1
서울특별시,은평구,사랑이어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-05-31,서울 은평구 응암동 397-175
서울특별시,은평구,살렘어린이집,민간,48,7.0,5.0,0.0,13.0,Y,2018-05-31,충남 당진시 시곡동 995
서울특별시,은평구,삼성래미안어린이집,민간,40,6.0,5.0,0.0,12.0,N,2018-05-31,서울 성북구 종암동 80
서울특별시,은평구,상상나라팅커벨어린이집,민간,31,11.0,4.0,0.0,8.0,N,2018-05-31,서울 은평구 진관동 13
서울특별시,은평구,새누리어린이집,민간,95,19.0,9.0,0.0,16.0,Y,2018-05-31,서울 은평구 응암3동 714
서울특별시,은평구,새롬어린이집,민간,65,12.0,9.0,0.0,8.0,Y,2018-05-31,서울 중랑구 면목동 619-1
서울특별시,은평구,새서울어린이집,민간,39,9.0,6.0,0.0,8.0,Y,2018-05-31,서울 강북구 미아동 1353-4
서울특별시,은평구,새솔어린이집,민간,49,12.0,5.0,0.0,10.0,Y,2018-05-31,서울 서대문구 홍제동 107-12
서울특별시,은평구,새싹어린이집,가정,20,8.0,3.0,0.0,4.0,N,2018-05-31,서울 강동구 천호동 54-17
서울특별시,은평구,새움어린이집,민간,134,13.0,9.0,0.0,16.0,Y,2018-05-31,경기 남양주시 다산동 6234
서울특별시,은평구,새하늘어린이집,가정,17,7.0,3.0,0.0,5.0,Y,2018-05-31,인천 계양구 작전동 386-7
서울특별시,은평구,샘물퐁퐁어린이집,민간,30,9.0,3.0,0.0,7.0,N,2018-05-31,서울 은평구 불광동 13-32
서울특별시,은평구,샘터어린이집,민간,82,14.0,5.0,1.0,16.0,Y,2018-05-31,부산 북구 구포동 1255-2
서울특별시,은평구,서문교회부설어린이집,민간,94,13.0,4.0,1.0,8.0,Y,2018-05-31,서울 은평구 응암3동 577-57
서울특별시,은평구,서신어린이집,민간,41,8.0,7.0,0.0,6.0,Y,2018-05-31,전북특별자치도 전주시 완산구 서신동 214-4
서울특별시,은평구,선정어린이집,가정,20,6.0,4.0,0.0,4.0,N,2018-05-31,서울 은평구 증산동 251
서울특별시,은평구,선화어린이집,민간,56,12.0,6.0,1.0,10.0,Y,2018-05-31,서울 서대문구 충정로3가 480
서울특별시,은평구,성가정어린이집,민간,49,11.0,6.0,0.0,9.0,Y,2018-05-31,경기 부천시 원미구 도당동 71
서울특별시,은평구,성모자애어린이집,민간,190,17.0,13.0,1.0,24.0,Y,2018-05-31,서울 은평구 불광동 301-80
서울특별시,은평구,성아어린이집,민간,89,16.0,6.0,0.0,12.0,Y,2018-05-31,서울 강남구 도곡동 515-15
서울특별시,은평구,성암교회방과후교실,법인·단체,40,5.0,2.0,0.0,0.0,N,2018-05-31,서울 은평구 녹번동 165-1
서울특별시,은평구,성화어린이집,민간,41,4.0,6.0,0.0,10.0,Y,2018-05-31,대전 유성구 장대동 327-18
서울특별시,은평구,세빛어린이집,민간,47,12.0,5.0,0.0,7.0,Y,2018-05-31,제주특별자치도 제주시 노형동 2612-3
서울특별시,은평구,세종어린이집,민간,44,10.0,6.0,0.0,9.0,Y,2018-05-31,광주 남구 서동 75-3
서울특별시,은평구,세화어린이집,민간,49,13.0,7.0,0.0,14.0,N,2018-05-31,서울 구로구 구로동 745-74
서울특별시,은평구,소라별어린이집,민간,30,3.0,4.0,0.0,4.0,N,2018-05-31,
서울특별시,은평구,소리나는어린이집,협동,39,9.0,5.0,0.0,3.0,N,2018-05-31,서울 은평구 갈현동 267-72
서울특별시,은평구,솔로몬어린이집,민간,44,10.0,5.0,0.0,5.0,Y,2018-05-31,서울 광진구 중곡동 191-36
서울특별시,은평구,수린목어린이집,민간,102,14.0,6.0,0.0,10.0,Y,2018-05-31,서울 은평구 진관동 10
서울특별시,은평구,수성어린이집,민간,131,14.0,11.0,1.0,20.0,Y,2018-05-31,대구 수성구 수성동1가 569
서울특별시,은평구,숲속어린이집,민간,81,11.0,6.0,0.0,8.0,Y,2018-05-31,부산 중구 보수동1가 145-33
서울특별시,은평구,숲속키즈나라어린이집,민간,78,13.0,6.0,0.0,8.0,Y,2018-05-31,서울 은평구 구산동 18-32
서울특별시,은평구,시몬어린이집,가정,20,8.0,4.0,0.0,4.0,N,2018-05-31,
서울특별시,은평구,시찌다친환경사랑가득한어린이집,가정,19,6.0,4.0,0.0,6.0,Y,2018-05-31,
서울특별시,은평구,신사홍익어린이집,민간,125,18.0,8.0,0.0,13.0,Y,2018-05-31,서울 은평구 신사동 191-38
서울특별시,은평구,아가방어린이집,가정,18,4.0,4.0,0.0,6.0,N,2018-05-31,전남 여수시 오림동 408-23
서울특별시,은평구,아기별어린이집,가정,20,6.0,4.0,0.0,4.0,Y,2018-05-31,서울 양천구 신정동 1215-2
서울특별시,은평구,아람어린이집,민간,123,20.0,8.0,1.0,11.0,Y,2018-05-31,경기 부천시 원미구 상동 530-1
서울특별시,은평구,아이나라어린이집,민간,23,0.0,5.0,0.0,6.0,N,2018-05-31,경기 김포시 대곶면 율생리 323-8
서울특별시,은평구,아이뜰어린이집,가정,20,7.0,5.0,0.0,4.0,N,2018-05-31,서울 강남구 개포동 1204-7
서울특별시,은평구,아이맘몬테소리어린이집,가정,18,4.0,4.0,0.0,4.0,N,2018-05-31,서울 은평구 응암동 761
서울특별시,은평구,아이숲어린이집,민간,30,11.0,8.0,0.0,8.0,Y,2018-05-31,부산 사하구 괴정동 1106-1
서울특별시,은평구,아이젤어린이집,민간,114,15.0,7.0,1.0,12.0,Y,2018-05-31,서울 은평구 응암동 427-90
서울특별시,은평구,아이친구어린이집,민간,38,7.0,5.0,0.0,10.0,N,2018-05-31,경남 창원시 성산구 반림동 3-1
서울특별시,은평구,양지어린이집,민간,37,6.0,5.0,0.0,6.0,Y,2018-05-31,부산 사상구 주례동 256
서울특별시,은평구,양지키즈어린이집,가정,15,4.0,3.0,0.0,4.0,Y,2018-05-31,경기 용인시 처인구 양지면 양지리 766-14
서울특별시,은평구,어울림어린이집,민간,44,8.0,6.0,1.0,,N,2018-05-31,서울 중랑구 망우동 349-9
서울특별시,은평구,엄지어린이집,민간,49,0.0,7.0,0.0,8.0,Y,2018-05-31,충북 충주시 교현동 188-19
서울특별시,은평구,에벤에셀 어린이집,민간,39,6.0,4.0,0.0,7.0,Y,2018-05-31,제주특별자치도 서귀포시 동홍동 531-3
서울특별시,은평구,역촌교회방과후교실어린이집,법인·단체,20,3.0,1.0,0.0,2.0,N,2018-05-31,서울 은평구 역촌동 8-1
서울특별시,은평구,역촌꿈의숲어린이집,민간,65,10.0,8.0,1.0,15.0,Y,2018-05-31,서울 은평구 역촌동 31-11
서울특별시,은평구,연세어린이집,민간,23,3.0,3.0,0.0,3.0,Y,2018-05-31,인천 부평구 삼산동 201
서울특별시,은평구,연신아트어린이집,민간,71,12.0,7.0,0.0,10.0,Y,2018-05-31,서울 은평구 불광동 98-6
서울특별시,은평구,영산어린이집,민간,84,14.0,6.0,0.0,16.0,Y,2018-05-31,서울 은평구 불광동 279-2
서울특별시,은평구,영재키즈어린이집,가정,20,7.0,4.0,0.0,4.0,N,2018-05-31,서울 은평구 수색동 416-1
서울특별시,은평구,예꿈어린이집,민간,39,8.0,5.0,0.0,8.0,N,2018-05-31,서울 송파구 거여동 549-29
서울특별시,은평구,예나어린이집,민간,112,16.0,9.0,0.0,16.0,Y,2018-05-31,서울 은평구 대조동 191-10
서울특별시,은평구,예다미어린이집,민간,76,4.0,7.0,0.0,8.0,Y,2018-05-31,서울 강동구 천호동 29-3
서울특별시,은평구,예뜨락어린이집,민간,29,9.0,4.0,0.0,6.0,Y,2018-05-31,경기 안산시 단원구 와동 95-17
서울특별시,은평구,예랑어린이집,민간,49,8.0,6.0,0.0,6.0,Y,2018-05-31,인천 서구 원당동 818-3
서울특별시,은평구,예본어린이집,민간,94,15.0,13.0,0.0,16.0,Y,2018-05-31,서울 은평구 역촌동 55-23
서울특별시,은평구,예봄어린이집,가정,19,8.0,4.0,0.0,4.0,N,2018-05-31,경기 용인시 기흥구 청덕동 488
서울특별시,은평구,예쁜꿈어린이집,민간,104,17.0,11.0,0.0,24.0,Y,2018-05-31,서울 은평구 녹번동 118-49
서울특별시,은평구,예쁜무지개어린이집,민간,43,14.0,6.0,0.0,8.0,Y,2018-05-31,서울 은평구 응암동 70-13
서울특별시,은평구,예원사랑어린이집,민간,99,19.0,10.0,0.0,21.0,Y,2018-05-31,서울 은평구 대조동 211-4
서울특별시,은평구,예인어린이집,가정,19,1.0,4.0,0.0,4.0,N,2018-05-31,서울 강북구 수유동 169-81
서울특별시,은평구,예일어린이집,민간,155,23.0,11.0,0.0,14.0,Y,2018-05-31,서울 강동구 성내3동 441-3
서울특별시,은평구,예지원어린이집,민간,36,7.0,4.0,0.0,8.0,Y,2018-05-31,제주특별자치도 제주시 삼양삼동 2579-12
서울특별시,은평구,예향어린이집,민간,49,8.0,7.0,0.0,6.0,Y,2018-05-31,서울 은평구 불광동 480-70
서울특별시,은평구,오르다킨더가든어린이집,민간,70,12.0,8.0,1.0,11.0,Y,2018-05-31,
서울특별시,은평구,올리브나무어린이집,가정,20,4.0,3.0,0.0,5.0,N,2018-05-31,경기 파주시 신촌동 11-1
서울특별시,은평구,올리브어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-05-31,경기 부천시 소사구 옥길동 747-1
서울특별시,은평구,우리어린이집,민간,95,18.0,12.0,1.0,21.0,Y,2018-05-31,충북 청주시 청원구 내수읍 원통리 263-1
서울특별시,은평구,우림어린이집,민간,118,18.0,8.0,1.0,21.0,Y,2018-05-31,서울 은평구 대조동 212-35
서울특별시,은평구,우방꿈나무어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-05-31,서울 은평구 증산동 244
서울특별시,은평구,우방어린이집,가정,20,7.0,4.0,0.0,4.0,N,2018-05-31,서울 구로구 구로동 642-46
서울특별시,은평구,우정어린이집,민간,96,19.0,8.0,1.0,19.0,Y,2018-05-31,서울 서대문구 연희동 290-3
서울특별시,은평구,월드빌연서가정어린이집,가정,20,4.0,4.0,0.0,0.0,N,2018-05-31,서울 은평구 증산동 250
서울특별시,은평구,유진어린이집,민간,54,12.0,3.0,0.0,8.0,Y,2018-05-31,제주특별자치도 제주시 한림읍 귀덕리 51
서울특별시,은평구,은샘어린이집,민간,77,14.0,9.0,2.0,16.0,N,2018-05-31,경기 파주시 오도동 138-5
서울특별시,은평구,은지어린이집,민간,48,10.0,8.0,0.0,15.0,Y,2018-05-31,제주특별자치도 서귀포시 안덕면 덕수리 628-1
서울특별시,은평구,은평감리교회방과후어린이집,법인·단체,40,5.0,2.0,0.0,4.0,N,2018-05-31,서울 은평구 녹번동 153-16
서울특별시,은평구,은평교회방과후교실,법인·단체,20,2.0,1.0,0.0,7.0,N,2018-05-31,서울 은평구 역촌동 85-38
서울특별시,은평구,은평구청어린이집,직장,74,10.0,5.0,1.0,13.0,N,2018-05-31,서울 은평구 녹번동 84
서울특별시,은평구,은평사임당어린이집,가정,20,6.0,3.0,0.0,5.0,N,2018-05-31,서울 은평구 녹번동 138-8
서울특별시,은평구,은평솔로몬어린이집,민간,49,9.0,6.0,1.0,8.0,Y,2018-05-31,서울 은평구 대조동 216-11
서울특별시,은평구,은평제일어린이집,민간,32,7.0,3.0,0.0,6.0,Y,2018-05-31,서울 은평구 응암1동 164-1
서울특별시,은평구,은평중앙어린이집,민간,126,20.0,17.0,1.0,16.0,Y,2018-05-31,서울 은평구 응암동 116-4
서울특별시,은평구,은평한옥마을성균관어린이집,민간,200,31.0,18.0,1.0,33.0,Y,2018-05-31,서울 은평구 진관동 170
서울특별시,은평구,은행나무어린이집,민간,116,20.0,9.0,1.0,20.0,Y,2018-05-31,서울 은평구 응암동 348-13
서울특별시,은평구,은현어린이집,법인·단체,52,8.0,4.0,1.0,9.0,N,2018-05-31,제주특별자치도 서귀포시 동홍동 475-2
서울특별시,은평구,은혜어린이집,민간,128,15.0,11.0,0.0,20.0,Y,2018-05-31,경기 시흥시 신천동 887-5
서울특별시,은평구,은화어린이집,민간,94,19.0,13.0,1.0,24.0,Y,2018-05-31,서울 은평구 갈현동 419-14
서울특별시,은평구,응암우리어린이집,민간,84,14.0,6.0,0.0,11.0,Y,2018-05-31,서울 은평구 응암동 111-55
서울특별시,은평구,응암홍익어린이집,민간,105,19.0,9.0,1.0,14.0,Y,2018-05-31,서울 은평구 신사동 229-12
서울특별시,은평구,이삭어린이집,민간,51,12.0,7.0,1.0,16.0,Y,2018-05-31,서울 강동구 성내동 386-58
서울특별시,은평구,자연숲어린이집,민간,64,14.0,6.0,1.0,13.0,Y,2018-05-31,경기 평택시 안중읍 금곡리 339
서울특별시,은평구,작은별어린이집,가정,16,5.0,3.0,0.0,4.0,N,2018-05-31,경기 남양주시 다산동 4036-73
서울특별시,은평구,정다운아이들어린이집,민간,97,14.0,6.0,0.0,24.0,Y,2018-05-31,서울 은평구 신사동 30-37
서울특별시,은평구,정다운어린이집,민간,49,13.0,9.0,0.0,16.0,N,2018-05-31,경기 파주시 동패동 3-10
서울특별시,은평구,정원어린이집,가정,19,4.0,4.0,0.0,6.0,Y,2018-05-31,대전 유성구 구암동 382-2
서울특별시,은평구,지혜어린이집,민간,55,9.0,5.0,0.0,9.0,N,2018-05-31,경기 부천시 오정구 원종동 214-6
서울특별시,은평구,진관라온어린이집,민간,40,9.0,4.0,0.0,7.0,N,2018-05-31,서울 은평구 진관동 106
서울특별시,은평구,진관하랑어린이집,민간,38,11.0,5.0,0.0,10.0,N,2018-05-31,서울 은평구 진관동 83
서울특별시,은평구,참사랑어린이집,민간,27,6.0,3.0,0.0,4.0,Y,2018-05-31,부산 연제구 거제동 340-9
서울특별시,은평구,채송화어린이집,가정,20,7.0,3.0,0.0,4.0,N,2018-05-31,인천 부평구 삼산동 500
서울특별시,은평구,천사어린이집,가정,19,6.0,4.0,0.0,4.0,N,2018-05-31,경기 광주시 신현동 344-1
서울특별시,은평구,초록마을어린이집,민간,89,17.0,10.0,1.0,15.0,Y,2018-05-31,경기 안산시 단원구 고잔동 766
서울특별시,은평구,친구랑어린이집,가정,19,6.0,4.0,0.0,5.0,N,2018-05-31,대전 유성구 하기동 131-1
서울특별시,은평구,큰나무어린이집,민간,62,11.0,5.0,1.0,8.0,Y,2018-05-31,경북 경산시 사동 3
서울특별시,은평구,큰별어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-05-31,경기 광명시 소하동 937
서울특별시,은평구,키큰어린이집,가정,19,5.0,4.0,0.0,5.0,N,2018-05-31,서울 은평구 불광동 643
서울특별시,은평구,킨더키즈어린이집,가정,15,3.0,3.0,0.0,4.0,N,2018-05-31,전북특별자치도 군산시 나운동 736-9
서울특별시,은평구,튼튼어린이집,민간,71,13.0,8.0,0.0,11.0,Y,2018-05-31,경남 통영시 북신동 59-29
서울특별시,은평구,푸른아이어린이집,민간,79,13.0,4.0,0.0,10.0,N,2018-05-31,서울 은평구 녹번동 281
서울특별시,은평구,풀잎어린이집,민간,30,9.0,4.0,0.0,7.0,N,2018-05-31,부산 사하구 당리동 320-4
서울특별시,은평구,프라임어린이집,민간,25,2.0,3.0,0.0,4.0,N,2018-05-31,충남 천안시 동남구 용곡동 315-16
서울특별시,은평구,하나둘셋어린이집,민간,39,6.0,4.0,0.0,4.0,Y,2018-05-31,서울 송파구 가락동 181-11
서울특별시,은평구,하나로사랑담어린이집,민간,115,16.0,10.0,0.0,13.0,Y,2018-05-31,
서울특별시,은평구,하나몬테소리어린이집,민간,49,9.0,6.0,0.0,15.0,Y,2018-05-31,대전 대덕구 송촌동 461-1
서울특별시,은평구,하나별어린이집,가정,20,7.0,3.0,0.0,6.0,N,2018-05-31,대전 서구 관저동 999
서울특별시,은평구,하나연어린이집,민간,114,23.0,8.0,1.0,12.0,Y,2018-05-31,서울 은평구 녹번동 100-24
서울특별시,은평구,하늘빛꿈어린이집,가정,19,3.0,4.0,0.0,6.0,N,2018-05-31,
서울특별시,은평구,하늘빛사임당어린이집,가정,20,6.0,4.0,0.0,4.0,N,2018-05-31,서울 은평구 진관동 6
서울특별시,은평구,하늘빛어린이집,민간,86,16.0,14.0,1.0,24.0,Y,2018-05-31,서울 중랑구 중화동 87-5
서울특별시,은평구,하늘숲어린이집,민간,30,5.0,4.0,0.0,6.0,N,2018-05-31,서울 강서구 화곡3동 1039-17
서울특별시,은평구,하늘어린이집,민간,75,10.0,7.0,0.0,16.0,Y,2018-05-31,대구 북구 고성동1가 50-180
서울특별시,은평구,하늘한조각어린이집,민간,76,12.0,4.0,1.0,8.0,N,2018-05-31,서울 은평구 역촌동 56-12
서울특별시,은평구,하람어린이집,가정,20,4.0,3.0,0.0,4.0,N,2018-05-31,서울 서대문구 남가좌동 73-361
서울특별시,은평구,하은어린이집,가정,20,5.0,4.0,0.0,4.0,N,2018-05-31,인천 연수구 동춘동 1116-11
서울특별시,은평구,한국여성정책연구원직장어린이집,직장,34,6.0,3.0,1.0,8.0,N,2018-05-31,
서울특별시,은평구,한울타리어린이집,민간,94,16.0,8.0,0.0,12.0,Y,2018-05-31,인천 미추홀구 주안동 1283-7
서울특별시,은평구,해뜨는어린이집,가정,20,7.0,3.0,0.0,4.0,Y,2018-05-31,부산 남구 용호동 566-21
서울특별시,은평구,해맑은kids어린이집,민간,39,7.0,5.0,0.0,6.0,Y,2018-05-31,부산 기장군 기장읍 청강리 165-23
서울특별시,은평구,해맑은어린이집,가정,20,5.0,3.0,0.0,4.0,N,2018-05-31,인천 남동구 만수동 923-7
서울특별시,은평구,해바라기어린이집,가정,20,5.0,3.0,0.0,5.0,Y,2018-05-31,서울 중랑구 면목동 143-68
서울특별시,은평구,해사랑어린이집,가정,18,6.0,3.0,0.0,6.0,N,2018-05-31,서울 강서구 내발산동 741
서울특별시,은평구,해아뜰숲어린이집,민간,61,11.0,7.0,1.0,11.0,Y,2018-05-31,
서울특별시,은평구,해오름어린이집,민간,49,6.0,4.0,0.0,6.0,Y,2018-05-31,인천 미추홀구 주안동 1161-139
서울특별시,은평구,해피꼬망세어린이집,가정,19,1.0,4.0,0.0,4.0,N,2018-05-31,
서울특별시,은평구,햇님나라어린이집,민간,27,5.0,5.0,0.0,5.0,N,2018-05-31,서울 은평구 진관동 88
서울특별시,은평구,햇님어린이집,가정,19,6.0,4.0,0.0,4.0,N,2018-05-31,부산 사하구 당리동 309-5
서울특별시,은평구,햇빛어린이집,가정,17,6.0,3.0,0.0,4.0,N,2018-05-31,서울 용산구 청파동1가 89-68
서울특별시,은평구,햇살가득어린이집,가정,13,4.0,4.0,0.0,4.0,N,2018-05-31,서울 중랑구 면목동 128-69
서울특별시,은평구,햇살어린이집,민간,113,24.0,10.0,0.0,32.0,Y,2018-05-31,서울 동대문구 용두동 696-9
서울특별시,은평구,행복누리어린이집,가정,19,5.0,3.0,0.0,4.0,N,2018-05-31,부산 동구 범일동 825-3
서울특별시,은평구,행복한사과나무어린이집,가정,19,7.0,4.0,0.0,3.0,N,2018-05-31,전북특별자치도 익산시 남중동 206-19
서울특별시,은평구,행복한어린이집,민간,36,4.0,4.0,0.0,5.0,N,2018-05-31,충북 청주시 서원구 성화동 232-8
서울특별시,은평구,행복한예향어린이집,민간,39,8.0,4.0,0.0,6.0,Y,2018-05-31,서울 은평구 불광동 480-70
서울특별시,은평구,행복한키즈어린이집,민간,29,5.0,3.0,0.0,4.0,N,2018-05-31,
서울특별시,은평구,현대어린이집,민간,34,6.0,4.0,0.0,8.0,N,2018-05-31,부산 동래구 명륜동 310-1
서울특별시,은평구,현대자연어린이집,민간,47,8.0,6.0,0.0,10.0,N,2018-05-31,
서울특별시,은평구,홀츠앤키즈맑은샘어린이집,민간,46,9.0,5.0,0.0,6.0,N,2018-05-31,서울 은평구 불광동 641
서울특별시,은평구,홍익어린이집,민간,99,14.0,8.0,1.0,16.0,Y,2018-05-31,서울 은평구 신사동 229-12
서울특별시,은평구,화리앙팡어린이집,민간,76,13.0,7.0,1.0,16.0,Y,2018-05-31,
서울특별시,서초구,KTDS서초어린이집,직장,35,9.0,,,,N,2018-07-25,서울 서초구 방배동 1001-1
서울특별시,서초구,KT연구개발센터 꿈나무어린이집,직장,49,12.0,,,,N,2018-07-25,서울 서초구 우면동 17
서울특별시,서초구,LG전자강남센터어린이집,직장,49,15.0,,,,N,2018-07-25,
서울특별시,서초구,가나안샘터어린이집,가정,20,5.0,,,,N,2018-07-25,
서울특별시,서초구,경기몬테소리어린이집,민간,36,8.0,,,,Y,2018-07-25,서울 서초구 서초1동 1613-19
서울특별시,서초구,고은아이어린이집,가정,20,7.0,,,,N,2018-07-25,서울 광진구 자양4동 57-103
서울특별시,서초구,구립서초사랑어린이집,국공립,86,19.0,,,,N,2018-07-25,서울 서초구 잠원동 49-25
서울특별시,서초구,국립중앙도서관책사랑어린이집,직장,45,8.0,,,,N,2018-07-25,서울 서초구 반포동 산 60-1
서울특별시,서초구,근하어린이집,민간,57,11.0,,,,N,2018-07-25,
